time,Xm position,Xr position,X_ref position,Ym position,Yr position,Y_ref position,Zm position,Zr position,Z_ref position,Fx,Fx_des,Fy,Fy_des,Fz,Fz_des,Mx,mx_des,My,my_des,Mz,mz_des
3.989999999999782,0.0028368210821849635,0.00211668634762742,0.0028368210821849635,0.0008188169112343293,0.0006785975312806707,0.0008188169112343293,0.9374942208588543,0.9366037558823774,0.9374942208588543,-0.0024013608898147605,0.4844297005593919,-0.006390887495826029,0.10279292096954708,-1.546702321697143,0.6531050225434785,-0.0031184602551493816,0.013218514791039037,-0.00031276167381744124,0.31295491674062603,1.6852145605296416e-05,0.0005537689699480811
3.991999999999782,0.002819350792941891,0.002099773212970288,0.002819350792941891,0.0008145299063503225,0.0006741874375127056,0.0008145299063503225,0.9374549840514765,0.9365637882982438,0.9374549840514765,-0.002327590378438929,0.4839175130854103,-0.005526180597582125,0.10305123045927717,-1.5506789836262393,0.6532690331064362,-0.002645064093345684,0.013881828962940997,-0.00031822458428321115,0.3130532268248341,1.2029111548206649e-05,0.0006461621473820894
3.9939999999997817,0.0028019322481706646,0.0020829128556206855,0.0028019322481706646,0.0008102555989552025,0.0006697874556446885,0.0008102555989552025,0.9374158634578516,0.936523943588452,0.9374158634578516,-0.002122198018034015,0.4834874338132692,-0.040990445582765565,0.10323610474541245,-1.5925388455365974,0.6535269019365868,-0.01880680608910699,0.014309361410395858,-0.0003938337731683729,0.3129042165961493,6.117386976552816e-05,0.0007049976323514046
3.9959999999997815,0.002784565440336076,0.0020660932813533475,0.002784565440336076,0.0008059939871999187,0.0006653752018462807,0.0008059939871999187,0.937376859061056,0.9364842084287865,0.937376859061056,-0.0017839239981875732,0.4835135687509236,0.047024735871154515,0.10427588770309046,-1.5823854334469938,0.654287295298427,0.021951448389874638,0.01725267886103896,-0.00032214365929528215,0.3111360221327095,-0.00010718173350444257,0.0012059326037245311
3.9979999999997813,0.0027672503615934416,0.002049309151522459,0.0027672503615934416,0.000801745069159478,0.0006610211442082656,0.000801745069159478,0.937337970843471,0.9364445715284646,0.937337970843471,-0.002521228629889259,0.4837505494935022,-0.0012776357922058713,0.1026470817816996,-1.5328382895668147,0.6554820066482225,-0.0004944553362712891,0.012201644895225214,-0.00027605568989952367,0.3093003182015861,1.2105732692174505e-05,0.0004400098743003148
3.999999999999781,0.0027499870037890825,0.0020325913893044414,0.0027499870037890825,0.0007975088428330591,0.0006566761398161357,0.0007975088428330591,0.9372991987867846,0.936405071201854,0.9372991987867846,-0.0026519633680946175,0.4828198552410811,-0.0015945844259158074,0.10285953422350322,-1.5343386721451067,0.6552282013576496,-0.0007483703835487985,0.012735498652236377,-0.00026121016275681974,0.3107213512935584,1.4356730939926518e-05,0.0004895321958589133
4.001999999999781,0.002732775358459283,0.0020159365943855064,0.002732775358459283,0.0007932853061437695,0.0006523408257168749,0.0007932853061437695,0.9372605428719876,0.9363657044926315,0.9372605428719876,-0.0025330683248346807,0.48200819659324906,-0.001888449539122977,0.10305016675274407,-1.5376957336061938,0.6550720483947229,-0.0008958354485039967,0.01320261771685606,-0.00027294914933473363,0.31176028114195276,1.2417734653692296e-05,0.0005335672847850795
4.003999999999781,0.002715615416830054,0.001999341200989572,0.002715615416830054,0.000789074456938571,0.0006480161172753957,0.000789074456938571,0.9372220030793744,0.9363264679428462,0.9372220030793744,-0.002424639040150544,0.4813242443021351,-0.0019383873794931472,0.10320792017138128,-1.5422768930340902,0.6550346966376214,-0.0009138056469397733,0.013569264952205793,-0.00028368870473927127,0.3123949650841338,9.327402529719579e-06,0.0005696118241503901
4.005999999999781,0.002698507169816705,0.0019828019014160396,0.002698507169816705,0.0007848762929881879,0.0006437030598784152,0.0007848762929881879,0.9371835793885417,0.9362873580913763,0.9371835793885417,-0.0023364131481437528,0.4807606396599964,-0.0017848525611768363,0.10332719343815727,-1.547161326921773,0.6551186468088863,-0.0008280805678549735,0.013818876941350542,-0.00029208999365315524,0.3126523671970193,5.830461815443598e-06,0.0005960178092317531
4.007999999999781,0.0026814506080235015,0.0019663159766969444,0.0026814506080235015,0.0007806908119870198,0.0006394026791466908,0.0007806908119870198,0.9371452717783875,0.9362483718982004,0.9371452717783875,-0.0022738877779210145,0.48029723847419203,-0.0014917782867746423,0.10340800435382878,-1.5515900064108488,0.6553102304646723,-0.000674731839816716,0.013952309989804602,-0.00029736609192965185,0.31259803078695103,2.5526404454120476e-06,0.0006123219819361427
4.00999999999978,0.00266444572174291,0.0019498814881914162,0.00266444572174291,0.0007765180115529464,0.0006351158589345264,0.0007765180115529464,0.9371070802271092,0.9362095070297448,0.9371070802271092,-0.0017243900257229066,0.47990618053337697,0.03591979819629725,0.10345503492321594,-1.5934106049054304,0.6555846078232376,0.016499642194314466,0.013984709563440403,-0.0003268694060645228,0.31232016226015014,-8.766334875057528e-05,0.0006192324865397749
4.01199999999978,0.0026474925009559724,0.001933476854431933,0.0026474925009559724,0.0007723578892274343,0.0006308758796974386,0.0007723578892274343,0.9370690047122053,0.936170735953054,0.9370690047122053,-0.0022305070718609595,0.48033757043798997,-0.05024069577225669,0.10223279673775924,-1.5838072792035698,0.6569038417853583,-0.02333444024720556,0.010280226917427328,-0.00036465218120551606,0.30975232854658824,8.163145296935519e-05,0.00011597279789212671
4.01399999999978,0.002630590935331009,0.0019171231922925577,0.002630590935331009,0.0007682104424752111,0.0006266099451050708,0.0007682104424752111,0.9370310452104718,0.9361320857565413,0.9370310452104718,-0.0026007180947237533,0.4799788985259931,-0.00039847581103451203,0.1037612997376158,-1.5339412607935585,0.6572052707155563,-0.00017138827304915256,0.014808609944636014,-0.00024638412510280555,0.3090609947052195,1.3086210162867086e-05,0.0008648575401869126
4.01599999999978,0.002613741014223757,0.0019008340531904402,0.002613741014223757,0.0007640756686842984,0.0006223568209890973,0.0007640756686842984,0.9369932016980023,0.9360935699964741,0.9369932016980023,-0.0025878672428333387,0.47910370332928587,0.0013775147447332488,0.10383915020776968,-1.534961776177643,0.6569856766402167,0.0007791607235973985,0.014888386665387917,-0.00024280080024285936,0.3102938013534879,6.279979305211778e-06,0.0008134266071364834
4.0179999999997795,0.0025969427266766126,0.0018846062080640187,0.0025969427266766126,0.0007599535651658298,0.0006181185615333943,0.0007599535651658298,0.9369554741501871,0.9360551857349756,0.9369554741501871,-0.0024765847060277454,0.4783421579133759,0.002595498354998509,0.10383849850207347,-1.5380148685044184,0.6568641942794546,0.0013798488353442995,0.014739645604108344,-0.000251767472188691,0.31117590082660235,1.8898784929658012e-06,0.0007445154586976618
4.019999999999779,0.0025801960614184744,0.0018684363941801163,0.0025801960614184744,0.0007558441291540055,0.0006138965075953699,0.0007558441291540055,0.9369178625417123,0.9360169297763921,0.9369178625417123,-0.0023796830144764895,0.47769778779922456,0.0030996956107536416,0.10378509102854457,-1.54231347108277,0.656852660906204,0.001608199223378007,0.014446210439355393,-0.000260585211170339,0.31169325840986156,-1.5805559361609811e-06,0.0006710732423499052
4.021999999999779,0.0025635010068643313,0.0018523216769111615,0.0025635010068643313,0.0007517473578060024,0.0006096912788928442,0.0007517473578060024,0.9368803668465588,0.9359787990830969,0.9368803668465588,-0.0023047071264665014,0.47716035095108555,0.0029783256452423227,0.1037054717365815,-1.5469783488644226,0.6569472453207992,0.0015179541839255555,0.014091047520141217,-0.0002679668381513347,0.31187459555622415,-3.814058129155559e-06,0.0006039414587597252
4.023999999999779,0.002546857551114716,0.0018362597184937936,0.002546857551114716,0.0007476632482018263,0.0006055028690611171,0.0007476632482018263,0.9368429870380015,0.9359407911079524,0.9368429870380015,-0.0017350126128284505,0.47670913041116547,0.039446405402118835,0.10362306642741084,-1.5896346945116024,0.6571313337473722,0.01819181742161888,0.013744788680188105,-0.0003005679693288689,0.31178169031524205,-8.972838160822841e-05,0.0005506516683487204
4.025999999999779,0.002530265681955378,0.0018202284376198686,0.002530265681955378,0.0007435917973442462,0.0006013634305214504,0.0007435917973442462,0.9368057230886081,0.9359028779671454,0.9368057230886081,-0.0023994252712926556,0.47709834690800157,-0.011104332438188131,0.10231207429349286,-1.542575073126042,0.6583723684625229,-0.005397884126804442,0.009797554805173239,-0.0002682425615165852,0.3093342611202864,2.702922348629591e-05,1.2130808814881343e-05
4.027999999999778,0.002513725386856583,0.0018042589845736737,0.002513725386856583,0.0007395330021586106,0.0005972233762288405,0.0007395330021586106,0.9367685749702379,0.9358650976969025,0.9367685749702379,-0.002552459211134122,0.4763143064577746,-0.011916612684947306,0.10286565951747778,-1.5447194851601187,0.6581772835804443,-0.005837555976367464,0.011472237470467675,-0.0002515775630662632,0.31015411198226295,2.9029679164308e-05,0.00027467677681440204
4.029999999999778,0.002497236652973203,0.001788348623868028,0.002497236652973203,0.0007354868594928749,0.0005930843284170632,0.0007354868594928749,0.9367315426540419,0.935827447568681,0.9367315426540419,-0.0022897259033080276,0.47562686742583543,-0.04799659304989038,0.10336657561297637,-1.5857284063166988,0.6580731552807618,-0.022265642730665582,0.01295046678466861,-0.00033210818180440265,0.3106702683079611,7.240398749696485e-05,0.0004938700435742299
4.031999999999778,0.002480799467143975,0.0017724842526445634,0.002480799467143975,0.0007314533661174211,0.0005889247756008857,0.0007314533661174211,0.936694626110461,0.9357899133793824,0.936694626110461,-0.002425498249401039,0.47543313502003237,0.00346505347745026,0.10469543953135024,-1.5374894808589945,0.6584991945607929,0.0017961127451710471,0.016837804793671165,-0.00023771766112634657,0.3094502719649841,1.748127467446522e-06,0.0011305073235409646
4.033999999999778,0.0024644138158910686,0.0017566794787126833,0.0024644138158910686,0.0007274325187249416,0.0005847843156904666,0.0007274325187249416,0.936657825309225,0.9357525083324238,0.936657825309225,-0.002432860298261464,0.4747240367951865,0.006145914589791877,0.10453807403602956,-1.5395298385824794,0.6584207064250127,0.0031785608313220537,0.01618307399325978,-0.00023131671870402226,0.31016282273376333,-6.606690726764996e-06,0.0009644764968740881
4.0359999999997775,0.002448079685419831,0.001740931647664794,0.002448079685419831,0.0007234243139303959,0.0005806648369239987,0.0007234243139303959,0.9366211402193524,0.935715229834936,0.9366211402193524,-0.0023538972677935015,0.47410994683347407,0.007406026337615879,0.10430408912886412,-1.5427340211097802,0.6584304697901078,0.003765096115761367,0.0153233003798383,-0.00023695231403153547,0.31058718839481725,-1.0308508855750609e-05,0.000793115785315753
4.037999999999777,0.0024317970616183487,0.001725238428423041,0.0024317970616183487,0.0007194287482708821,0.0005765667416375948,0.0007194287482708821,0.9365845708091489,0.9356780755490011,0.9365845708091489,-0.001768787833436323,0.4735803775966097,0.04432858582421036,0.1040487950838604,-1.5848584299433537,0.6585205331054752,0.02063404215393353,0.014431568907501802,-0.00026990854071318177,0.31074612571901683,-9.388593032549211e-05,0.00063895723321724
4.039999999999777,0.0024155659300569704,0.0017095774950353858,0.0024155659300569704,0.0007154458182055332,0.0005725218648372299,0.0007154458182055332,0.9365481170462069,0.9356410175635778,0.9365481170462069,-0.002428934835842519,0.47389912320515054,-0.006560982940411124,0.10257378155765802,-1.5380541416441322,0.6596672016268676,-0.003163444008138322,0.009983124639759004,-0.00023966487034754458,0.3085244610730158,2.0111684744588895e-05,1.4342177423566486e-05
4.041999999999777,0.0023993862759876944,0.001693979614846538,0.0023993862759876944,0.0007114755201153618,0.0005684797697930979,0.0007114755201153618,0.9365117788974034,0.9356040936868132,0.9365117788974034,-0.0025686481864684845,0.4730579343333132,-0.008271497360394653,0.1029927213836563,-1.54103346985815,0.6593850776979765,-0.004083280497055694,0.011261889491580135,-0.00022603009168409296,0.30951988897502897,2.3520673166833872e-05,0.00021417652901562683
4.043999999999777,0.0023832580843445444,0.001678441575095872,0.0023832580843445444,0.0007075178503033516,0.000564440960776888,0.0007075178503033516,0.9364755563289016,0.9355673008441652,0.9364755563289016,-0.0024638685466387817,0.47233053013887294,-0.008713068096797326,0.10339918867471341,-1.5445854516002246,0.6592058893427695,-0.004255561279101691,0.012479148029949661,-0.0002362442843610869,0.3101487494839566,2.11943086528034e-05,0.0003960136792173019
4.045999999999776,0.002367181339741793,0.0016629602991980648,0.002367181339741793,0.0007035728049940276,0.0005604071344528627,0.0007035728049940276,0.9364394493061464,0.93553063578349,0.9364394493061464,-0.0023723578225734987,0.4717139463116016,-0.00792103296281393,0.10374737524449042,-1.548339997378782,0.6591385069187095,-0.003803586196705871,0.013494791279470597,-0.0002435088237335848,0.31043282308455294,1.6590675787330967e-05,0.0005431448856916985
4.047999999999776,0.0023511560264749473,0.0016475331442373014,0.0023511560264749473,0.0006996403803336895,0.0005563807108735379,0.0006996403803336895,0.9364034577938669,0.9354940954793819,0.9364034577938669,-0.002122823441035051,0.47119378276026697,-0.04312733509664723,0.10400851527097735,-1.5903453934905836,0.6591765131643109,-0.019815108861261418,0.014224909725801586,-0.0003212348220105189,0.310425979730882,5.522325045510815e-05,0.0006462373251505779
4.049999999999776,0.002335182128519346,0.0016321476118952428,0.002335182128519346,0.0006957205723900732,0.0005523399698949022,0.0006957205723900732,0.9363675817560729,0.9354576661198777,0.9363675817560729,-0.002301667265001536,0.47114756081357223,0.008349668630699109,0.10510103122259781,-1.5422291441130354,0.659733099713709,0.004216137562123364,0.017392894691893382,-0.0002233669238340674,0.30874890624244317,-1.0139127424192878e-05,0.001180267817053179
4.051999999999776,0.002319259629530529,0.0016168182490409616,0.002319259629530529,0.0006918133771524372,0.0005483235304274759,0.0006918133771524372,0.9363318211560563,0.9354213617624572,0.9363318211560563,-0.001815803194303823,0.4705530342259162,0.04741264308435695,0.104740252916768,-1.5820763271058713,0.6597556468640369,0.022221189142957707,0.01613603614323199,-0.00024106007401614177,0.309103831783158,-9.583332396541358e-05,0.0009330153254771044
4.053999999999776,0.0023033885128429243,0.0016015230141245736,0.0023033885128429243,0.0006879187905312455,0.0005443644618721683,0.0006879187905312455,0.9362961759563875,0.9353851549631926,0.9362961759563875,-0.0024807122216127953,0.4707947278630867,-0.0021297798384125877,0.10311062351712054,-1.533790485660823,0.6608160822603558,-0.0009175805534182524,0.011183102927074624,-0.00020912033808029318,0.30712719759658896,1.337346747261283e-05,0.00020381476202050342
4.055999999999775,0.0022875687614702586,0.0015862927036051672,0.0022875687614702586,0.0006840368083582665,0.0005404127017635478,0.0006840368083582665,0.9362606461189168,0.9353490837448117,0.9362606461189168,-0.002611725594860497,0.46987392617594703,-0.0034132362266812936,0.10335773503780447,-1.536223147699011,0.6604383003318928,-0.0016563600576585719,0.011920388347318504,-0.0001958812588742643,0.3083772610046285,1.6545336134112923e-05,0.00030351934485989935
4.057999999999775,0.0022718003581047586,0.0015711238703699604,0.0022718003581047586,0.0006801674263863765,0.0005364684163159878,0.0006801674263863765,0.9362252316047723,0.9353131450054775,0.9362252316047723,-0.002494237112965053,0.4690743680298386,-0.004207238270237277,0.10360205066080842,-1.5400355887446697,0.6601630955415092,-0.002041756024795306,0.01264278278974586,-0.00020816587761318675,0.3092347708705499,1.4997700331479981e-05,0.00040066277612671377
4.059999999999775,0.00225608328511695,0.00155601303323321,0.00225608328511695,0.0006763106402895014,0.000532532456034,0.0006763106402895014,0.9361899323743599,0.935277335266851,0.9361899323743599,-0.0023886108044011652,0.46839974153780356,-0.004319524223428869,0.10381736516966081,-1.5446277173357303,0.6600069345598261,-0.0020723344121130736,0.01326849834458257,-0.0002185042163582729,0.3096964923435231,1.1843106726961566e-05,0.00048578349336454864
4.061999999999775,0.0022404175245545888,0.0015409570663391205,0.0022404175245545888,0.0006724664456623803,0.0005286061266170446,0.0006724664456623803,0.93615474838736,0.9352416511523682,0.93615474838736,-0.002303963069914978,0.4678389146437629,-0.0038794117256766205,0.10398572701740211,-1.549180672470231,0.6599683176932974,-0.0018249510148134686,0.01374314149808888,-0.0002258572205855458,0.3098038125085613,7.939752502239116e-06,0.0005521386981147498
4.0639999999997745,0.0022248030581432515,0.0015259534838547662,0.0022248030581432515,0.0006686348380206732,0.0005246909270939738,0.0006686348380206732,0.9361196796027301,0.9352060897749457,0.9361196796027301,-0.0022451337510488094,0.4673696540025427,-0.0030721654205173327,0.10409884774171957,-1.5530683742375244,0.6600308959394569,-0.0014010270266170684,0.014043374015081652,-0.0002297720310222574,0.30963047547270284,4.051860906296481e-06,0.0005964745454218565
4.065999999999774,0.002209239867285176,0.0015110005866367966,0.002209239867285176,0.000664815812800713,0.0005207883092405961,0.000664815812800713,0.9360847259787011,0.9351706489820746,0.9360847259787011,-0.001488863191394717,0.46696368703509156,-0.0018890783663870776,0.10415747382530768,-1.6328953078539985,0.6601686354651084,-0.0007839453934416608,0.01417427877033368,-0.00033164620018699676,0.30926664991699826,-3.552230672559682e-05,0.0006189648751622832
4.067999999999774,0.002193727933059185,0.0014960664801878679,0.002193727933059185,0.000661009365359462,0.0005169077514399847,0.000661009365359462,0.9360498874727775,0.9351352901236425,0.9360498874727775,-0.002429174928078567,0.4677732060738844,-0.0011972703100003917,0.1038546003452274,-1.5332874899238889,0.6617740897589244,-0.00047194085685684466,0.013250209667347803,-0.0001961458718828801,0.30518946101971933,1.294008699604743e-05,0.0005957159735965585
4.069999999999774,0.0021782672362201244,0.0014811988390352785,0.0021782672362201244,0.0006572154909743836,0.0005130374145780837,0.0006572154909743836,0.9360151640417365,0.9351000675796473,0.9360151640417365,-0.002666091231452155,0.46678740018238857,-0.0003297108787278706,0.10399622767770127,-1.5334437526817182,0.6613284175699241,-7.006604613630199e-05,0.01362234715748813,-0.00016766482806596108,0.30663452352165027,1.1580665916432024e-05,0.0006023617056350309
4.071999999999774,0.0021628577571984817,0.0014663945063645555,0.0021628577571984817,0.0006534341848433486,0.0005091787052817474,0.0006534341848433486,0.9359805556416263,0.9350649787059426,0.9359805556416263,-0.0025455432281303253,0.46591051619859736,0.0002330989973962944,0.10408569789790661,-1.5357818855162988,0.6609669695745765,0.00020878816224377018,0.013839547509483125,-0.00017820019437286844,0.3077358454254895,8.829112964459018e-06,0.0005952087014014185
